timestamp,rigid_name,rigid_id,pos0,pos1,pos2,rot0,rot1,rot2,rot3
2019-04-04/22:11:25.070804,cal_design_big,2,-0.07664302736520767,0.05127226188778877,0.27123457193374634,-0.5423933863639832,-0.43698033690452576,-0.5745888948440552,0.4297735095024109
2019-04-04/22:11:25.070804,cal_design_small,3,-0.17361050844192505,0.07613157480955124,0.26779645681381226,-0.5426737070083618,-0.4364186227321625,-0.5748649835586548,0.4296210706233978
2019-04-04/22:11:26.559723,cal_design_big,2,-0.076644167304039,0.0512738972902298,0.27123409509658813,-0.5424090623855591,-0.436971515417099,-0.5745788216590881,0.42977631092071533
2019-04-04/22:11:26.559723,cal_design_small,3,-0.1736130565404892,0.07612908631563187,0.26779624819755554,-0.5426496863365173,-0.43641766905784607,-0.574881374835968,0.4296303987503052
2019-04-04/22:11:26.570517,cal_design_big,2,-0.0766536295413971,0.051261842250823975,0.27123039960861206,-0.54240882396698,-0.4369727373123169,-0.5745880603790283,0.4297628700733185
2019-04-04/22:11:26.570517,cal_design_small,3,-0.17362789809703827,0.0761118084192276,0.2677948772907257,-0.5426918268203735,-0.43647223711013794,-0.5747947692871094,0.4296376407146454
2019-04-04/22:11:26.578502,cal_design_big,2,-0.0766577199101448,0.051253121346235275,0.27123257517814636,-0.5424073338508606,-0.43692076206207275,-0.5746394395828247,0.42974886298179626
2019-04-04/22:11:26.578502,cal_design_small,3,-0.17363466322422028,0.07610413432121277,0.2677960693836212,-0.5426502227783203,-0.43646591901779175,-0.5748172402381897,0.42966675758361816
2019-04-04/22:11:26.585489,cal_design_big,2,-0.0766509622335434,0.05126047879457474,0.2712346017360687,-0.5424037575721741,-0.4369359314441681,-0.574622631072998,0.4297603666782379
2019-04-04/22:11:26.585489,cal_design_small,3,-0.17362405359745026,0.07611554861068726,0.26779767870903015,-0.5426963567733765,-0.43641355633735657,-0.5748541355133057,0.4296121895313263
2019-04-04/22:11:26.593473,cal_design_big,2,-0.07664402574300766,0.0512702614068985,0.2712365984916687,-0.5423842668533325,-0.43695780634880066,-0.5746110677719116,0.42977839708328247
2019-04-04/22:11:26.593473,cal_design_small,3,-0.17361664772033691,0.07612458616495132,0.26780006289482117,-0.5426573157310486,-0.43644022941589355,-0.5748437643051147,0.42964839935302734
2019-04-04/22:11:26.604453,cal_design_big,2,-0.07663877308368683,0.051270484924316406,0.2712356746196747,-0.5423650741577148,-0.43697401881217957,-0.5746162533760071,0.4297791123390198
2019-04-04/22:11:26.604453,cal_design_small,3,-0.17361348867416382,0.07612589746713638,0.26779910922050476,-0.5427017211914062,-0.43638715147972107,-0.5748602747917175,0.42962393164634705
2019-04-04/22:11:26.611439,cal_design_big,2,-0.07665352523326874,0.05125207081437111,0.27123531699180603,-0.5423699617385864,-0.4369651973247528,-0.5746018886566162,0.4298010766506195
2019-04-04/22:11:26.611439,cal_design_small,3,-0.17362728714942932,0.07610885798931122,0.26779845356941223,-0.5426302552223206,-0.4364922344684601,-0.5748147368431091,0.4296685755252838
2019-04-04/22:11:26.644875,cal_design_big,2,-0.07663687318563461,0.05127124860882759,0.27123698592185974,0.5424347519874573,0.4369281530380249,0.5746228694915771,-0.42972901463508606
2019-04-04/22:11:26.644875,cal_design_small,3,-0.17361411452293396,0.07612074166536331,0.2677992880344391,0.5426937937736511,0.4364534616470337,0.5748088955879211,-0.42963558435440063
2019-04-04/22:11:26.653863,cal_design_big,2,-0.07664820551872253,0.051257047802209854,0.2712346315383911,0.5423979163169861,0.4369385838508606,0.5746265649795532,-0.4297598898410797
2019-04-04/22:11:26.653863,cal_design_small,3,-0.17361855506896973,0.07610782235860825,0.2677963972091675,0.5427178740501404,0.43636900186538696,0.5748903155326843,-0.42958176136016846
2019-04-04/22:11:26.661345,cal_design_big,2,-0.0766594260931015,0.05124526843428612,0.2712344229221344,0.5424128174781799,0.43697479367256165,0.5745885372161865,-0.42975515127182007
2019-04-04/22:11:26.661345,cal_design_small,3,-0.17363028228282928,0.07610011100769043,0.2677990794181824,0.5426670908927917,0.4364743232727051,0.5748065114021301,-0.4296512305736542
