timestamp,rigid_name,rigid_id,pos0,pos1,pos2,rot0,rot1,rot2,rot3
2019-05-05/16:50:47.058517,cal_design_facebow_small,5,0.22537480294704437,0.021045725792646408,0.5914991497993469,0.0003440071304794401,0.7063358426094055,0.7078767418861389,-0.00038928311550989747
2019-05-05/16:50:47.058517,RigidBody 01,6,0.22544647753238678,0.02145707607269287,0.4913114011287689,-0.00045493594370782375,0.7039275169372559,0.7102715969085693,-0.0004381760081741959
2019-05-05/16:50:47.067000,cal_design_facebow_small,5,0.22537542879581451,0.021043559536337852,0.5915020704269409,0.0003169410629197955,0.7063478827476501,0.7078647017478943,-0.00039915391243994236
2019-05-05/16:50:47.067000,RigidBody 01,6,0.22544711828231812,0.02145712450146675,0.49131107330322266,-0.00044994382187724113,0.7039160132408142,0.7102829813957214,-0.00043135046144016087
2019-05-05/16:50:47.075006,cal_design_facebow_small,5,0.2253728210926056,0.021044965833425522,0.5915022492408752,0.0003331865882501006,0.7063499093055725,0.7078627943992615,-0.0004079934151377529
2019-05-05/16:50:47.075006,RigidBody 01,6,0.22544604539871216,0.021455785259604454,0.49131226539611816,-0.00044844707008451223,0.7039090394973755,0.7102898955345154,-0.00043694491614587605
2019-05-05/16:50:47.083644,cal_design_facebow_small,5,0.22537370026111603,0.02104676328599453,0.5914978981018066,0.00034152634907513857,0.7062795758247375,0.7079329490661621,-0.00037834481918253005
2019-05-05/16:50:47.083644,RigidBody 01,6,0.22544661164283752,0.021456481888890266,0.49131444096565247,-0.0004455975431483239,0.7039204835891724,0.7102786302566528,-0.0004277685657143593
2019-05-05/16:50:47.091654,cal_design_facebow_small,5,0.22537760436534882,0.02104778029024601,0.5914974212646484,0.0003268697182647884,0.7062805891036987,0.7079319357872009,-0.0004082394880242646
2019-05-05/16:50:47.091654,RigidBody 01,6,0.22545060515403748,0.021454239264130592,0.4913146495819092,-0.000464717042632401,0.7039292454719543,0.7102698087692261,-0.0004700066347140819
2019-05-05/16:50:47.100143,cal_design_facebow_small,5,0.22537334263324738,0.02104344591498375,0.5914971828460693,0.00033820923999883235,0.7062808871269226,0.707931637763977,-0.000387842592317611
2019-05-05/16:50:47.100143,RigidBody 01,6,0.2254462093114853,0.02145523577928543,0.49131280183792114,-0.0004657706303987652,0.7039441466331482,0.7102550864219666,-0.00044195735245011747
2019-05-05/16:50:47.108653,cal_design_facebow_small,5,0.22537225484848022,0.021041719242930412,0.5914958119392395,0.00033360268571414053,0.7062562704086304,0.7079561352729797,-0.0003792895295191556
2019-05-05/16:50:47.108653,RigidBody 01,6,0.22544525563716888,0.021453630179166794,0.4913143515586853,-0.0004421245539560914,0.7039521336555481,0.7102472186088562,-0.000439237745013088
2019-05-05/16:50:47.117135,cal_design_facebow_small,5,0.22537453472614288,0.02104286663234234,0.5914973616600037,0.0003349774924572557,0.7062947750091553,0.7079176902770996,-0.00039419386303052306
2019-05-05/16:50:47.117135,RigidBody 01,6,0.22544489800930023,0.02145574614405632,0.49131208658218384,-0.0004283811431378126,0.7039264440536499,0.7102726697921753,-0.00041446060640737414
2019-05-05/16:50:47.125357,cal_design_facebow_small,5,0.22537267208099365,0.021043401211500168,0.591500997543335,0.0003546603547874838,0.7063292264938354,0.7078832983970642,-0.0003891449305228889
2019-05-05/16:50:47.125357,RigidBody 01,6,0.2254469096660614,0.02145494520664215,0.4913151264190674,-0.00043843011371791363,0.7039283514022827,0.7102707624435425,-0.0004548437427729368
2019-05-05/16:50:47.133679,cal_design_facebow_small,5,0.2253713458776474,0.02104179374873638,0.5914969444274902,0.00036021257983520627,0.7062671184539795,0.7079453468322754,-0.00038026177207939327
2019-05-05/16:50:47.133679,RigidBody 01,6,0.2254454344511032,0.021453596651554108,0.49131572246551514,-0.00043222832027822733,0.7039502263069153,0.710249125957489,-0.0004409449175000191
2019-05-05/16:50:47.141915,cal_design_facebow_small,5,0.22537441551685333,0.02104279212653637,0.5915006995201111,0.00029915879713371396,0.7063294649124146,0.7078831195831299,-0.0004136590287089348
2019-05-05/16:50:47.141915,RigidBody 01,6,0.22544527053833008,0.02145257778465748,0.4913136661052704,-0.0004340500454418361,0.7039222717285156,0.7102768421173096,-0.00044026487739756703
2019-05-05/16:50:47.150611,cal_design_facebow_small,5,0.22537386417388916,0.02104123681783676,0.5914979577064514,0.000324437627568841,0.7062861323356628,0.7079262733459473,-0.0003942401963286102
2019-05-05/16:50:47.150611,RigidBody 01,6,0.22544650733470917,0.02145242691040039,0.49131444096565247,-0.0004522564704529941,0.7039428353309631,0.7102563381195068,-0.000456484587630257
2019-05-05/16:50:47.158915,cal_design_facebow_small,5,0.225371852517128,0.021041328087449074,0.5915003418922424,0.0003387934120837599,0.7063191533088684,0.7078934907913208,-0.00037901339237578213
2019-05-05/16:50:47.158915,RigidBody 01,6,0.225446417927742,0.02145128697156906,0.49131226539611816,-0.00043646604171954095,0.7039212584495544,0.7102778553962708,-0.00042879488319158554
2019-05-05/16:50:47.167018,cal_design_facebow_small,5,0.2253761738538742,0.02104373462498188,0.5915012955665588,0.0003137280000373721,0.7063474655151367,0.7078651189804077,-0.0004033095028717071
2019-05-05/16:50:47.167018,RigidBody 01,6,0.22544853389263153,0.021453185006976128,0.49131038784980774,-0.0004220262635499239,0.7038940787315369,0.7103047370910645,-0.0004428579122759402
2019-05-05/16:50:47.175558,cal_design_facebow_small,5,0.2253737896680832,0.02104547992348671,0.5914987921714783,0.0003128839307464659,0.7063031196594238,0.7079094052314758,-0.00039882713463157415
2019-05-05/16:50:47.175558,RigidBody 01,6,0.22544696927070618,0.02145279012620449,0.49131178855895996,-0.00044622152927331626,0.7039161324501038,0.7102828025817871,-0.0004424503131303936
2019-05-05/16:50:47.183729,cal_design_facebow_small,5,0.22537189722061157,0.021043425425887108,0.5914973020553589,0.00032925562118180096,0.7062827944755554,0.7079296708106995,-0.0003836281830444932
2019-05-05/16:50:47.183729,RigidBody 01,6,0.22544510662555695,0.021451765671372414,0.4913097620010376,-0.0004477180482354015,0.7039053440093994,0.7102935910224915,-0.0004359863232821226
2019-05-05/16:50:47.191747,cal_design_facebow_small,5,0.22537483274936676,0.021041709929704666,0.5915005803108215,0.0003238821809645742,0.706321656703949,0.7078909277915955,-0.00041696790140122175
2019-05-05/16:50:47.191747,RigidBody 01,6,0.22544565796852112,0.021451331675052643,0.4913143217563629,-0.0004453848232515156,0.7039464116096497,0.7102528214454651,-0.00043564519728533924
2019-05-05/16:50:47.201232,cal_design_facebow_small,5,0.2253737896680832,0.021042048931121826,0.5914995670318604,0.0003350856131874025,0.7063117027282715,0.7079008221626282,-0.00036739002098329365
2019-05-05/16:50:47.201232,RigidBody 01,6,0.2254490852355957,0.02145383134484291,0.4913141131401062,-0.0004533133178483695,0.7039428949356079,0.7102562785148621,-0.00046784518053755164
2019-05-05/16:50:47.208716,cal_design_facebow_small,5,0.2253737896680832,0.021043594926595688,0.5915002226829529,0.0003092998522333801,0.7063310146331787,0.707881510257721,-0.00040455732960253954
2019-05-05/16:50:47.208716,RigidBody 01,6,0.22544589638710022,0.02145618386566639,0.4913160800933838,-0.00043062970507889986,0.7039442658424377,0.7102550268173218,-0.0004202953714411706
2019-05-05/16:50:47.217198,cal_design_facebow_small,5,0.22537299990653992,0.021044418215751648,0.5914978384971619,0.0003615635505411774,0.7062973976135254,0.7079151272773743,-0.0003751514886971563
2019-05-05/16:50:47.217198,RigidBody 01,6,0.22544968128204346,0.02145494520664215,0.49131539463996887,-0.00045148649951443076,0.7039446830749512,0.7102545499801636,-0.00045817988575436175
2019-05-05/16:50:47.225683,cal_design_facebow_small,5,0.225374236702919,0.02104239910840988,0.5914981961250305,0.0003272324975114316,0.7063046097755432,0.7079079151153564,-0.00041301603778265417
2019-05-05/16:50:47.225683,RigidBody 01,6,0.22544720768928528,0.0214543417096138,0.4913118779659271,-0.00045253144344314933,0.7039211988449097,0.7102778553962708,-0.0004518113564699888
2019-05-05/16:50:47.233667,cal_design_facebow_small,5,0.22537149488925934,0.02104266546666622,0.591498076915741,0.0003372868231963366,0.7063130140304565,0.7078995704650879,-0.0003929792728740722
2019-05-05/16:50:47.233667,RigidBody 01,6,0.22544485330581665,0.021454086527228355,0.49131250381469727,-0.00043461492168717086,0.703927218914032,0.7102718949317932,-0.0004314172256272286
2019-05-05/16:50:47.241651,cal_design_facebow_small,5,0.22537431120872498,0.02104458026587963,0.5915013551712036,0.0003321925469208509,0.7063571214675903,0.7078555822372437,-0.0004000466433353722
2019-05-05/16:50:47.241651,RigidBody 01,6,0.22544565796852112,0.021456299349665642,0.4913131296634674,-0.0004498739435803145,0.7039415836334229,0.7102575898170471,-0.00043745635775849223
2019-05-05/16:50:47.250135,cal_design_facebow_small,5,0.22537457942962646,0.02104804664850235,0.5915012955665588,0.0003569733817130327,0.7063391208648682,0.7078734636306763,-0.00037279780372045934
2019-05-05/16:50:47.250135,RigidBody 01,6,0.22545009851455688,0.021458087489008904,0.49131640791893005,-0.0004438572796061635,0.7039567232131958,0.7102426290512085,-0.0004464450175873935
2019-05-05/16:50:47.259118,cal_design_facebow_small,5,0.22537527978420258,0.021048320457339287,0.5915006995201111,0.0003297665389254689,0.7063267230987549,0.7078859210014343,-0.0004207165911793709
2019-05-05/16:50:47.259118,RigidBody 01,6,0.2254488617181778,0.021458309143781662,0.4913109540939331,-0.00046081715845502913,0.7039194107055664,0.7102795839309692,-0.00044591634650714695
2019-05-05/16:50:47.267607,cal_design_facebow_small,5,0.22537441551685333,0.021045565605163574,0.5914995670318604,0.0003145650844089687,0.7063055038452148,0.7079070806503296,-0.0004003580252174288
2019-05-05/16:50:47.267607,RigidBody 01,6,0.22544632852077484,0.021458201110363007,0.49131354689598083,-0.000423867633799091,0.703944981098175,0.7102543115615845,-0.00042912873323075473
2019-05-05/16:50:47.275453,cal_design_facebow_small,5,0.22537221014499664,0.021042853593826294,0.5914983749389648,0.00033360417000949383,0.7062891125679016,0.7079234719276428,-0.00039520577411167324
2019-05-05/16:50:47.275453,RigidBody 01,6,0.22544626891613007,0.021456003189086914,0.4913119971752167,-0.00045233656419441104,0.7039186954498291,0.7102802991867065,-0.0004428244719747454
2019-05-05/16:50:47.283937,cal_design_facebow_small,5,0.22537259757518768,0.02104329690337181,0.5914956331253052,0.0003147267852909863,0.7062607407569885,0.7079516649246216,-0.00039476921665482223
2019-05-05/16:50:47.283937,RigidBody 01,6,0.2254471331834793,0.021455828100442886,0.4913136661052704,-0.0004402837948873639,0.7039216756820679,0.7102773189544678,-0.0004547936550807208
2019-05-05/16:50:47.292204,cal_design_facebow_small,5,0.2253766804933548,0.021046394482254982,0.5914983749389648,0.0003486956702545285,0.7062973976135254,0.7079151272773743,-0.00039908470353111625
2019-05-05/16:50:47.292204,RigidBody 01,6,0.22544974088668823,0.02145654521882534,0.4913122355937958,-0.000436762988101691,0.7039220333099365,0.7102770209312439,-0.00043994703446514904
2019-05-05/16:50:47.300450,cal_design_facebow_small,5,0.22537608444690704,0.021049117669463158,0.5914974212646484,0.00033495971001684666,0.7062989473342896,0.7079134583473206,-0.0004056536126881838
2019-05-05/16:50:47.300450,RigidBody 01,6,0.22544844448566437,0.0214584618806839,0.4913136959075928,-0.0004592718032654375,0.7039386034011841,0.7102605700492859,-0.0004312065721023828
2019-05-05/16:50:47.309655,cal_design_facebow_small,5,0.22537243366241455,0.021046120673418045,0.5914966464042664,0.0003369184269104153,0.7062861919403076,0.7079262137413025,-0.00037278400850482285
2019-05-05/16:50:47.309655,RigidBody 01,6,0.22544632852077484,0.021458091214299202,0.49131301045417786,-0.00044728268403559923,0.70391845703125,0.7102805972099304,-0.00044040498323738575
