timestamp,rigid_name,rigid_id,pos0,pos1,pos2,rot0,rot1,rot2,rot3
2019-04-08/16:36:23.741734,cal_design_big,2,0.29726314544677734,0.05277327820658684,0.5136138796806335,5.915026122238487e-06,0.6166301965713501,0.7872514128684998,-0.0015925841871649027
2019-04-08/16:36:23.741734,cal_design_small,3,0.29688718914985657,0.07665682584047318,0.41641464829444885,-5.273881470202468e-05,0.6164354681968689,0.7874038219451904,-0.001634696265682578
2019-04-08/16:36:23.752216,cal_design_big,2,0.297262042760849,0.052773162722587585,0.5136134028434753,1.396725929225795e-05,0.6166378259658813,0.7872453927993774,-0.0015676193870604038
2019-04-08/16:36:23.752216,cal_design_small,3,0.29688575863838196,0.07665615528821945,0.41641363501548767,-3.052229294553399e-05,0.6164103150367737,0.7874235510826111,-0.001611960120499134
2019-04-08/16:36:23.758885,cal_design_big,2,0.2972622513771057,0.05277261510491371,0.5136154294013977,9.320075150753837e-06,0.6166214346885681,0.7872583270072937,-0.0015767281875014305
2019-04-08/16:36:23.758885,cal_design_small,3,0.29688751697540283,0.07665778696537018,0.416416198015213,-6.10560382483527e-05,0.6164276003837585,0.7874100208282471,-0.0016349066281691194
2019-04-08/16:36:23.766872,cal_design_big,2,0.29726213216781616,0.05277644842863083,0.5136151909828186,1.521172725915676e-05,0.6166285872459412,0.78725266456604,-0.0015755521599203348
2019-04-08/16:36:23.766872,cal_design_small,3,0.2968871295452118,0.07666037231683731,0.4164159595966339,-5.4730386182200164e-05,0.616428792476654,0.7874089479446411,-0.0016234478680416942
2019-04-08/16:36:23.776874,cal_design_big,2,0.2972642779350281,0.05277455598115921,0.5136132836341858,1.2540958778117783e-05,0.6166236996650696,0.7872564196586609,-0.001583863515406847
2019-04-08/16:36:23.776874,cal_design_small,3,0.2968868017196655,0.07665815204381943,0.4164150357246399,-5.298287942423485e-05,0.6164271831512451,0.787410318851471,-0.0016176562057808042
2019-04-08/16:36:23.784367,cal_design_big,2,0.297262966632843,0.05277225747704506,0.5136148929595947,3.762679625651799e-06,0.616635799407959,0.7872471213340759,-0.0015689108986407518
