timestamp,rigid_name,rigid_id,pos0,pos1,pos2,rot0,rot1,rot2,rot3
2019-05-05/16:01:36.353503,cal_design_facebow_small,5,0.14505954086780548,0.02856801077723503,-0.01280962210148573,0.7042241096496582,0.004720188677310944,0.003115273080766201,-0.7099552154541016
2019-05-05/16:01:36.353503,cal_design_facebow_big,4,0.14389489591121674,0.027981819584965706,0.08730187267065048,0.7068804502487183,0.004653007723391056,0.003865421051159501,-0.7073072791099548
2019-05-05/16:01:36.361870,cal_design_facebow_small,5,0.1450602263212204,0.028572315350174904,-0.012809005565941334,0.7042577266693115,0.004739315249025822,0.003087313612923026,-0.7099218964576721
2019-05-05/16:01:36.361870,cal_design_facebow_big,4,0.143894761800766,0.027984481304883957,0.08730202168226242,0.7068701982498169,0.004647744353860617,0.003837352618575096,-0.7073176503181458
2019-05-05/16:01:36.369863,cal_design_facebow_small,5,0.1450597643852234,0.028568115085363388,-0.0128080565482378,0.7042790651321411,0.004720583558082581,0.003114385763183236,-0.7099007368087769
2019-05-05/16:01:36.369863,cal_design_facebow_big,4,0.1438945233821869,0.027983367443084717,0.08729901909828186,0.7068362832069397,0.004651086870580912,0.0038659386336803436,-0.7073513865470886
2019-05-05/16:01:36.378868,cal_design_facebow_small,5,0.1450611799955368,0.028567709028720856,-0.01281399093568325,0.7041993737220764,0.004741039592772722,0.003083266317844391,-0.7099798321723938
2019-05-05/16:01:36.378868,cal_design_facebow_big,4,0.14389467239379883,0.027980003505945206,0.08730275928974152,0.7068947553634644,0.0046422830782830715,0.0038649626076221466,-0.7072930335998535
2019-05-05/16:01:36.386396,cal_design_facebow_small,5,0.14505909383296967,0.028568711131811142,-0.012811034917831421,0.70424485206604,0.004745020065456629,0.00309179350733757,-0.709934651851654
2019-05-05/16:01:36.386396,cal_design_facebow_big,4,0.1438940465450287,0.027980316430330276,0.08730299770832062,0.7068827152252197,0.004653097130358219,0.0038510095328092575,-0.7073050141334534
2019-05-05/16:01:36.395873,cal_design_facebow_small,5,0.14505892992019653,0.02856803685426712,-0.012811633758246899,0.7042333483695984,0.004716736730188131,0.0031067756935954094,-0.7099462151527405
